candidate_id,r0_um,N_turns,sides,W_um,S_um,left_bridge_um,right_bridge_um,fdl_path,skill_path,gds_path,s2p_path
LQ_N3p5_R64_W11p2_S15,64.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R64_W11p2_S15.py,skill/LQ_N3p5_R64_W11p2_S15.il,gds/LQ_N3p5_R64_W11p2_S15.gds,s2p/LQ_N3p5_R64_W11p2_S15.s2p
LQ_N3p5_R58_W10p4_S12,58.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R58_W10p4_S12.py,skill/LQ_N3p5_R58_W10p4_S12.il,gds/LQ_N3p5_R58_W10p4_S12.gds,s2p/LQ_N3p5_R58_W10p4_S12.s2p
LQ_N3p5_R63_W10p4_S15,63.0,3.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N3p5_R63_W10p4_S15.py,skill/LQ_N3p5_R63_W10p4_S15.il,gds/LQ_N3p5_R63_W10p4_S15.gds,s2p/LQ_N3p5_R63_W10p4_S15.s2p
LQ_N3p5_R62_W9p6_S12,62.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R62_W9p6_S12.py,skill/LQ_N3p5_R62_W9p6_S12.il,gds/LQ_N3p5_R62_W9p6_S12.gds,s2p/LQ_N3p5_R62_W9p6_S12.s2p
LQ_N3p5_R62_W12_S16,62.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R62_W12_S16.py,skill/LQ_N3p5_R62_W12_S16.il,gds/LQ_N3p5_R62_W12_S16.gds,s2p/LQ_N3p5_R62_W12_S16.s2p
LQ_N3p5_R65_W10p4_S14,65.0,3.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N3p5_R65_W10p4_S14.py,skill/LQ_N3p5_R65_W10p4_S14.il,gds/LQ_N3p5_R65_W10p4_S14.gds,s2p/LQ_N3p5_R65_W10p4_S14.s2p
LQ_N3p5_R65_W11p2_S14,65.0,3.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N3p5_R65_W11p2_S14.py,skill/LQ_N3p5_R65_W11p2_S14.il,gds/LQ_N3p5_R65_W11p2_S14.gds,s2p/LQ_N3p5_R65_W11p2_S14.s2p
LQ_N3p5_R63_W11p2_S15,63.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R63_W11p2_S15.py,skill/LQ_N3p5_R63_W11p2_S15.il,gds/LQ_N3p5_R63_W11p2_S15.gds,s2p/LQ_N3p5_R63_W11p2_S15.s2p
LQ_N3p5_R57_W10p4_S12,57.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R57_W10p4_S12.py,skill/LQ_N3p5_R57_W10p4_S12.il,gds/LQ_N3p5_R57_W10p4_S12.gds,s2p/LQ_N3p5_R57_W10p4_S12.s2p
LQ_N3p5_R68_W9p6_S14,68.0,3.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N3p5_R68_W9p6_S14.py,skill/LQ_N3p5_R68_W9p6_S14.il,gds/LQ_N3p5_R68_W9p6_S14.gds,s2p/LQ_N3p5_R68_W9p6_S14.s2p
LQ_N3p5_R64_W11p2_S14,64.0,3.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N3p5_R64_W11p2_S14.py,skill/LQ_N3p5_R64_W11p2_S14.il,gds/LQ_N3p5_R64_W11p2_S14.gds,s2p/LQ_N3p5_R64_W11p2_S14.s2p
LQ_N3p5_R62_W11p2_S15,62.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R62_W11p2_S15.py,skill/LQ_N3p5_R62_W11p2_S15.il,gds/LQ_N3p5_R62_W11p2_S15.gds,s2p/LQ_N3p5_R62_W11p2_S15.s2p
LQ_N3p5_R56_W10p4_S12,56.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R56_W10p4_S12.py,skill/LQ_N3p5_R56_W10p4_S12.il,gds/LQ_N3p5_R56_W10p4_S12.gds,s2p/LQ_N3p5_R56_W10p4_S12.s2p
LQ_N3p5_R67_W9p6_S14,67.0,3.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N3p5_R67_W9p6_S14.py,skill/LQ_N3p5_R67_W9p6_S14.il,gds/LQ_N3p5_R67_W9p6_S14.gds,s2p/LQ_N3p5_R67_W9p6_S14.s2p
LQ_N3p5_R61_W10p4_S15,61.0,3.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N3p5_R61_W10p4_S15.py,skill/LQ_N3p5_R61_W10p4_S15.il,gds/LQ_N3p5_R61_W10p4_S15.gds,s2p/LQ_N3p5_R61_W10p4_S15.s2p
LQ_N3p5_R63_W10p4_S14,63.0,3.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N3p5_R63_W10p4_S14.py,skill/LQ_N3p5_R63_W10p4_S14.il,gds/LQ_N3p5_R63_W10p4_S14.gds,s2p/LQ_N3p5_R63_W10p4_S14.s2p
LQ_N3p5_R63_W11p2_S14,63.0,3.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N3p5_R63_W11p2_S14.py,skill/LQ_N3p5_R63_W11p2_S14.il,gds/LQ_N3p5_R63_W11p2_S14.gds,s2p/LQ_N3p5_R63_W11p2_S14.s2p
LQ_N3p5_R61_W11p2_S15,61.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R61_W11p2_S15.py,skill/LQ_N3p5_R61_W11p2_S15.il,gds/LQ_N3p5_R61_W11p2_S15.gds,s2p/LQ_N3p5_R61_W11p2_S15.s2p
LQ_N3p5_R55_W10p4_S12,55.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R55_W10p4_S12.py,skill/LQ_N3p5_R55_W10p4_S12.il,gds/LQ_N3p5_R55_W10p4_S12.gds,s2p/LQ_N3p5_R55_W10p4_S12.s2p
LQ_N3p5_R66_W9p6_S14,66.0,3.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N3p5_R66_W9p6_S14.py,skill/LQ_N3p5_R66_W9p6_S14.il,gds/LQ_N3p5_R66_W9p6_S14.gds,s2p/LQ_N3p5_R66_W9p6_S14.s2p
LQ_N3p5_R62_W11p2_S14,62.0,3.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N3p5_R62_W11p2_S14.py,skill/LQ_N3p5_R62_W11p2_S14.il,gds/LQ_N3p5_R62_W11p2_S14.gds,s2p/LQ_N3p5_R62_W11p2_S14.s2p
LQ_N3p5_R60_W11p2_S15,60.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R60_W11p2_S15.py,skill/LQ_N3p5_R60_W11p2_S15.il,gds/LQ_N3p5_R60_W11p2_S15.gds,s2p/LQ_N3p5_R60_W11p2_S15.s2p
LQ_N3p5_R87_W12_S18,87.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R87_W12_S18.py,skill/LQ_N3p5_R87_W12_S18.il,gds/LQ_N3p5_R87_W12_S18.gds,s2p/LQ_N3p5_R87_W12_S18.s2p
LQ_N3p5_R86_W12_S18,86.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R86_W12_S18.py,skill/LQ_N3p5_R86_W12_S18.il,gds/LQ_N3p5_R86_W12_S18.gds,s2p/LQ_N3p5_R86_W12_S18.s2p
LQ_N3p5_R85_W12_S18,85.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R85_W12_S18.py,skill/LQ_N3p5_R85_W12_S18.il,gds/LQ_N3p5_R85_W12_S18.gds,s2p/LQ_N3p5_R85_W12_S18.s2p
LQ_N3p5_R84_W12_S18,84.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R84_W12_S18.py,skill/LQ_N3p5_R84_W12_S18.il,gds/LQ_N3p5_R84_W12_S18.gds,s2p/LQ_N3p5_R84_W12_S18.s2p
LQ_N3p5_R83_W12_S18,83.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R83_W12_S18.py,skill/LQ_N3p5_R83_W12_S18.il,gds/LQ_N3p5_R83_W12_S18.gds,s2p/LQ_N3p5_R83_W12_S18.s2p
LQ_N3p5_R82_W12_S18,82.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R82_W12_S18.py,skill/LQ_N3p5_R82_W12_S18.il,gds/LQ_N3p5_R82_W12_S18.gds,s2p/LQ_N3p5_R82_W12_S18.s2p
LQ_N3p5_R81_W12_S18,81.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R81_W12_S18.py,skill/LQ_N3p5_R81_W12_S18.il,gds/LQ_N3p5_R81_W12_S18.gds,s2p/LQ_N3p5_R81_W12_S18.s2p
LQ_N3p5_R80_W12_S18,80.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R80_W12_S18.py,skill/LQ_N3p5_R80_W12_S18.il,gds/LQ_N3p5_R80_W12_S18.gds,s2p/LQ_N3p5_R80_W12_S18.s2p
LQ_N3p5_R78_W10p4_S12,78.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R78_W10p4_S12.py,skill/LQ_N3p5_R78_W10p4_S12.il,gds/LQ_N3p5_R78_W10p4_S12.gds,s2p/LQ_N3p5_R78_W10p4_S12.s2p
LQ_N3p5_R82_W9p6_S12,82.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R82_W9p6_S12.py,skill/LQ_N3p5_R82_W9p6_S12.il,gds/LQ_N3p5_R82_W9p6_S12.gds,s2p/LQ_N3p5_R82_W9p6_S12.s2p
LQ_N3p5_R77_W10p4_S12,77.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R77_W10p4_S12.py,skill/LQ_N3p5_R77_W10p4_S12.il,gds/LQ_N3p5_R77_W10p4_S12.gds,s2p/LQ_N3p5_R77_W10p4_S12.s2p
LQ_N3p5_R81_W9p6_S12,81.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R81_W9p6_S12.py,skill/LQ_N3p5_R81_W9p6_S12.il,gds/LQ_N3p5_R81_W9p6_S12.gds,s2p/LQ_N3p5_R81_W9p6_S12.s2p
LQ_N3p5_R77_W11p2_S16,77.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R77_W11p2_S16.py,skill/LQ_N3p5_R77_W11p2_S16.il,gds/LQ_N3p5_R77_W11p2_S16.gds,s2p/LQ_N3p5_R77_W11p2_S16.s2p
LQ_N3p5_R76_W10p4_S12,76.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R76_W10p4_S12.py,skill/LQ_N3p5_R76_W10p4_S12.il,gds/LQ_N3p5_R76_W10p4_S12.gds,s2p/LQ_N3p5_R76_W10p4_S12.s2p
LQ_N3p5_R80_W9p6_S12,80.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R80_W9p6_S12.py,skill/LQ_N3p5_R80_W9p6_S12.il,gds/LQ_N3p5_R80_W9p6_S12.gds,s2p/LQ_N3p5_R80_W9p6_S12.s2p
LQ_N3p5_R76_W11p2_S16,76.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R76_W11p2_S16.py,skill/LQ_N3p5_R76_W11p2_S16.il,gds/LQ_N3p5_R76_W11p2_S16.gds,s2p/LQ_N3p5_R76_W11p2_S16.s2p
LQ_N3p5_R75_W10p4_S12,75.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R75_W10p4_S12.py,skill/LQ_N3p5_R75_W10p4_S12.il,gds/LQ_N3p5_R75_W10p4_S12.gds,s2p/LQ_N3p5_R75_W10p4_S12.s2p
LQ_N3p5_R79_W9p6_S12,79.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R79_W9p6_S12.py,skill/LQ_N3p5_R79_W9p6_S12.il,gds/LQ_N3p5_R79_W9p6_S12.gds,s2p/LQ_N3p5_R79_W9p6_S12.s2p
LQ_N3p5_R75_W11p2_S16,75.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R75_W11p2_S16.py,skill/LQ_N3p5_R75_W11p2_S16.il,gds/LQ_N3p5_R75_W11p2_S16.gds,s2p/LQ_N3p5_R75_W11p2_S16.s2p
LQ_N3p5_R79_W12_S16,79.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R79_W12_S16.py,skill/LQ_N3p5_R79_W12_S16.il,gds/LQ_N3p5_R79_W12_S16.gds,s2p/LQ_N3p5_R79_W12_S16.s2p
LQ_N3p5_R74_W10p4_S12,74.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R74_W10p4_S12.py,skill/LQ_N3p5_R74_W10p4_S12.il,gds/LQ_N3p5_R74_W10p4_S12.gds,s2p/LQ_N3p5_R74_W10p4_S12.s2p
LQ_N3p5_R78_W9p6_S12,78.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R78_W9p6_S12.py,skill/LQ_N3p5_R78_W9p6_S12.il,gds/LQ_N3p5_R78_W9p6_S12.gds,s2p/LQ_N3p5_R78_W9p6_S12.s2p
LQ_N3p5_R74_W11p2_S16,74.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R74_W11p2_S16.py,skill/LQ_N3p5_R74_W11p2_S16.il,gds/LQ_N3p5_R74_W11p2_S16.gds,s2p/LQ_N3p5_R74_W11p2_S16.s2p
LQ_N3p5_R78_W12_S16,78.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R78_W12_S16.py,skill/LQ_N3p5_R78_W12_S16.il,gds/LQ_N3p5_R78_W12_S16.gds,s2p/LQ_N3p5_R78_W12_S16.s2p
LQ_N3p5_R73_W10p4_S12,73.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R73_W10p4_S12.py,skill/LQ_N3p5_R73_W10p4_S12.il,gds/LQ_N3p5_R73_W10p4_S12.gds,s2p/LQ_N3p5_R73_W10p4_S12.s2p
LQ_N3p5_R77_W9p6_S12,77.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R77_W9p6_S12.py,skill/LQ_N3p5_R77_W9p6_S12.il,gds/LQ_N3p5_R77_W9p6_S12.gds,s2p/LQ_N3p5_R77_W9p6_S12.s2p
LQ_N3p5_R73_W11p2_S16,73.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R73_W11p2_S16.py,skill/LQ_N3p5_R73_W11p2_S16.il,gds/LQ_N3p5_R73_W11p2_S16.gds,s2p/LQ_N3p5_R73_W11p2_S16.s2p
LQ_N3p5_R77_W12_S16,77.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R77_W12_S16.py,skill/LQ_N3p5_R77_W12_S16.il,gds/LQ_N3p5_R77_W12_S16.gds,s2p/LQ_N3p5_R77_W12_S16.s2p
LQ_N3p5_R72_W10p4_S12,72.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R72_W10p4_S12.py,skill/LQ_N3p5_R72_W10p4_S12.il,gds/LQ_N3p5_R72_W10p4_S12.gds,s2p/LQ_N3p5_R72_W10p4_S12.s2p
LQ_N3p5_R76_W9p6_S12,76.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R76_W9p6_S12.py,skill/LQ_N3p5_R76_W9p6_S12.il,gds/LQ_N3p5_R76_W9p6_S12.gds,s2p/LQ_N3p5_R76_W9p6_S12.s2p
LQ_N3p5_R72_W11p2_S16,72.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R72_W11p2_S16.py,skill/LQ_N3p5_R72_W11p2_S16.il,gds/LQ_N3p5_R72_W11p2_S16.gds,s2p/LQ_N3p5_R72_W11p2_S16.s2p
LQ_N3p5_R76_W12_S16,76.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R76_W12_S16.py,skill/LQ_N3p5_R76_W12_S16.il,gds/LQ_N3p5_R76_W12_S16.gds,s2p/LQ_N3p5_R76_W12_S16.s2p
LQ_N3p5_R71_W10p4_S12,71.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R71_W10p4_S12.py,skill/LQ_N3p5_R71_W10p4_S12.il,gds/LQ_N3p5_R71_W10p4_S12.gds,s2p/LQ_N3p5_R71_W10p4_S12.s2p
LQ_N3p5_R75_W9p6_S12,75.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R75_W9p6_S12.py,skill/LQ_N3p5_R75_W9p6_S12.il,gds/LQ_N3p5_R75_W9p6_S12.gds,s2p/LQ_N3p5_R75_W9p6_S12.s2p
LQ_N3p5_R71_W11p2_S16,71.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R71_W11p2_S16.py,skill/LQ_N3p5_R71_W11p2_S16.il,gds/LQ_N3p5_R71_W11p2_S16.gds,s2p/LQ_N3p5_R71_W11p2_S16.s2p
LQ_N3p5_R75_W12_S16,75.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R75_W12_S16.py,skill/LQ_N3p5_R75_W12_S16.il,gds/LQ_N3p5_R75_W12_S16.gds,s2p/LQ_N3p5_R75_W12_S16.s2p
LQ_N3p5_R76_W11p2_S15,76.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R76_W11p2_S15.py,skill/LQ_N3p5_R76_W11p2_S15.il,gds/LQ_N3p5_R76_W11p2_S15.gds,s2p/LQ_N3p5_R76_W11p2_S15.s2p
LQ_N3p5_R75_W10p4_S15,75.0,3.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N3p5_R75_W10p4_S15.py,skill/LQ_N3p5_R75_W10p4_S15.il,gds/LQ_N3p5_R75_W10p4_S15.gds,s2p/LQ_N3p5_R75_W10p4_S15.s2p
LQ_N3p5_R70_W11p2_S16,70.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R70_W11p2_S16.py,skill/LQ_N3p5_R70_W11p2_S16.il,gds/LQ_N3p5_R70_W11p2_S16.gds,s2p/LQ_N3p5_R70_W11p2_S16.s2p
LQ_N3p5_R74_W12_S16,74.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R74_W12_S16.py,skill/LQ_N3p5_R74_W12_S16.il,gds/LQ_N3p5_R74_W12_S16.gds,s2p/LQ_N3p5_R74_W12_S16.s2p
LQ_N3p5_R77_W10p4_S14,77.0,3.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N3p5_R77_W10p4_S14.py,skill/LQ_N3p5_R77_W10p4_S14.il,gds/LQ_N3p5_R77_W10p4_S14.gds,s2p/LQ_N3p5_R77_W10p4_S14.s2p
LQ_N3p5_R75_W11p2_S15,75.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R75_W11p2_S15.py,skill/LQ_N3p5_R75_W11p2_S15.il,gds/LQ_N3p5_R75_W11p2_S15.gds,s2p/LQ_N3p5_R75_W11p2_S15.s2p
LQ_N3p5_R73_W12_S16,73.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R73_W12_S16.py,skill/LQ_N3p5_R73_W12_S16.il,gds/LQ_N3p5_R73_W12_S16.gds,s2p/LQ_N3p5_R73_W12_S16.s2p
LQ_N3p5_R76_W11p2_S14,76.0,3.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N3p5_R76_W11p2_S14.py,skill/LQ_N3p5_R76_W11p2_S14.il,gds/LQ_N3p5_R76_W11p2_S14.gds,s2p/LQ_N3p5_R76_W11p2_S14.s2p
LQ_N3p5_R74_W11p2_S15,74.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R74_W11p2_S15.py,skill/LQ_N3p5_R74_W11p2_S15.il,gds/LQ_N3p5_R74_W11p2_S15.gds,s2p/LQ_N3p5_R74_W11p2_S15.s2p
LQ_N3p5_R73_W10p4_S15,73.0,3.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N3p5_R73_W10p4_S15.py,skill/LQ_N3p5_R73_W10p4_S15.il,gds/LQ_N3p5_R73_W10p4_S15.gds,s2p/LQ_N3p5_R73_W10p4_S15.s2p
LQ_N3p5_R72_W12_S16,72.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R72_W12_S16.py,skill/LQ_N3p5_R72_W12_S16.il,gds/LQ_N3p5_R72_W12_S16.gds,s2p/LQ_N3p5_R72_W12_S16.s2p
LQ_N3p5_R75_W10p4_S14,75.0,3.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N3p5_R75_W10p4_S14.py,skill/LQ_N3p5_R75_W10p4_S14.il,gds/LQ_N3p5_R75_W10p4_S14.gds,s2p/LQ_N3p5_R75_W10p4_S14.s2p
LQ_N3p5_R75_W11p2_S14,75.0,3.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N3p5_R75_W11p2_S14.py,skill/LQ_N3p5_R75_W11p2_S14.il,gds/LQ_N3p5_R75_W11p2_S14.gds,s2p/LQ_N3p5_R75_W11p2_S14.s2p
LQ_N3p5_R73_W11p2_S15,73.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R73_W11p2_S15.py,skill/LQ_N3p5_R73_W11p2_S15.il,gds/LQ_N3p5_R73_W11p2_S15.gds,s2p/LQ_N3p5_R73_W11p2_S15.s2p
LQ_N3p5_R74_W11p2_S14,74.0,3.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N3p5_R74_W11p2_S14.py,skill/LQ_N3p5_R74_W11p2_S14.il,gds/LQ_N3p5_R74_W11p2_S14.gds,s2p/LQ_N3p5_R74_W11p2_S14.s2p
LQ_N3p5_R72_W11p2_S15,72.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R72_W11p2_S15.py,skill/LQ_N3p5_R72_W11p2_S15.il,gds/LQ_N3p5_R72_W11p2_S15.gds,s2p/LQ_N3p5_R72_W11p2_S15.s2p
LQ_N3p5_R77_W9p6_S14,77.0,3.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N3p5_R77_W9p6_S14.py,skill/LQ_N3p5_R77_W9p6_S14.il,gds/LQ_N3p5_R77_W9p6_S14.gds,s2p/LQ_N3p5_R77_W9p6_S14.s2p
LQ_N3p5_R71_W10p4_S15,71.0,3.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N3p5_R71_W10p4_S15.py,skill/LQ_N3p5_R71_W10p4_S15.il,gds/LQ_N3p5_R71_W10p4_S15.gds,s2p/LQ_N3p5_R71_W10p4_S15.s2p
LQ_N3p5_R73_W10p4_S14,73.0,3.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N3p5_R73_W10p4_S14.py,skill/LQ_N3p5_R73_W10p4_S14.il,gds/LQ_N3p5_R73_W10p4_S14.gds,s2p/LQ_N3p5_R73_W10p4_S14.s2p
LQ_N3p5_R73_W11p2_S14,73.0,3.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N3p5_R73_W11p2_S14.py,skill/LQ_N3p5_R73_W11p2_S14.il,gds/LQ_N3p5_R73_W11p2_S14.gds,s2p/LQ_N3p5_R73_W11p2_S14.s2p
LQ_N3p5_R71_W11p2_S15,71.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R71_W11p2_S15.py,skill/LQ_N3p5_R71_W11p2_S15.il,gds/LQ_N3p5_R71_W11p2_S15.gds,s2p/LQ_N3p5_R71_W11p2_S15.s2p
LQ_N3p5_R76_W9p6_S14,76.0,3.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N3p5_R76_W9p6_S14.py,skill/LQ_N3p5_R76_W9p6_S14.il,gds/LQ_N3p5_R76_W9p6_S14.gds,s2p/LQ_N3p5_R76_W9p6_S14.s2p
LQ_N3p5_R72_W11p2_S14,72.0,3.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N3p5_R72_W11p2_S14.py,skill/LQ_N3p5_R72_W11p2_S14.il,gds/LQ_N3p5_R72_W11p2_S14.gds,s2p/LQ_N3p5_R72_W11p2_S14.s2p
LQ_N3p5_R70_W11p2_S15,70.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R70_W11p2_S15.py,skill/LQ_N3p5_R70_W11p2_S15.il,gds/LQ_N3p5_R70_W11p2_S15.gds,s2p/LQ_N3p5_R70_W11p2_S15.s2p
LQ_N3p5_R92_W12_S18,92.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R92_W12_S18.py,skill/LQ_N3p5_R92_W12_S18.il,gds/LQ_N3p5_R92_W12_S18.gds,s2p/LQ_N3p5_R92_W12_S18.s2p
LQ_N3p5_R91_W12_S18,91.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R91_W12_S18.py,skill/LQ_N3p5_R91_W12_S18.il,gds/LQ_N3p5_R91_W12_S18.gds,s2p/LQ_N3p5_R91_W12_S18.s2p
LQ_N3p5_R90_W12_S18,90.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R90_W12_S18.py,skill/LQ_N3p5_R90_W12_S18.il,gds/LQ_N3p5_R90_W12_S18.gds,s2p/LQ_N3p5_R90_W12_S18.s2p
LQ_N3p5_R89_W12_S18,89.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R89_W12_S18.py,skill/LQ_N3p5_R89_W12_S18.il,gds/LQ_N3p5_R89_W12_S18.gds,s2p/LQ_N3p5_R89_W12_S18.s2p
LQ_N3p5_R88_W12_S18,88.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R88_W12_S18.py,skill/LQ_N3p5_R88_W12_S18.il,gds/LQ_N3p5_R88_W12_S18.gds,s2p/LQ_N3p5_R88_W12_S18.s2p
LQ_N3p5_R92_W10p4_S12,92.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R92_W10p4_S12.py,skill/LQ_N3p5_R92_W10p4_S12.il,gds/LQ_N3p5_R92_W10p4_S12.gds,s2p/LQ_N3p5_R92_W10p4_S12.s2p
LQ_N3p5_R91_W10p4_S12,91.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R91_W10p4_S12.py,skill/LQ_N3p5_R91_W10p4_S12.il,gds/LQ_N3p5_R91_W10p4_S12.gds,s2p/LQ_N3p5_R91_W10p4_S12.s2p
LQ_N3p5_R90_W10p4_S12,90.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R90_W10p4_S12.py,skill/LQ_N3p5_R90_W10p4_S12.il,gds/LQ_N3p5_R90_W10p4_S12.gds,s2p/LQ_N3p5_R90_W10p4_S12.s2p
LQ_N3p5_R89_W10p4_S12,89.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R89_W10p4_S12.py,skill/LQ_N3p5_R89_W10p4_S12.il,gds/LQ_N3p5_R89_W10p4_S12.gds,s2p/LQ_N3p5_R89_W10p4_S12.s2p
LQ_N3p5_R88_W10p4_S12,88.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R88_W10p4_S12.py,skill/LQ_N3p5_R88_W10p4_S12.il,gds/LQ_N3p5_R88_W10p4_S12.gds,s2p/LQ_N3p5_R88_W10p4_S12.s2p
LQ_N3p5_R92_W9p6_S12,92.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R92_W9p6_S12.py,skill/LQ_N3p5_R92_W9p6_S12.il,gds/LQ_N3p5_R92_W9p6_S12.gds,s2p/LQ_N3p5_R92_W9p6_S12.s2p
